,lat,lon,amenity,name,lat2,lon2,amenity2,name2,lat3,lon3,amenity3,name3,total_travel_distance
0,49.047028,-122.77871,post_office,Morgan Heights,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,54532.969917571594
0,49.147278,-122.89162,post_office,New Orleans,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29152.40967223256
0,49.17692,-122.888725,post_office,Scott Town Plaza,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25823.406358392975
0,49.135647,-122.845,post_office,Newton,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,35341.34183549656
0,49.118923,-122.89071,post_office,Sunshine Hills,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33265.92875141199
0,49.115665,-122.82909,post_office,South Newton,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,39595.54528468443
0,49.160923,-122.88973,post_office,Nordel Crossing,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27571.630615726102
0,49.125847,-122.704185,post_office,Hillcrest Village,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,53810.935212360884
0,49.18844,-122.80465,post_office,Guildford Town Centre,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,36058.379152529895
0,49.103397,-122.729836,post_office,Clover Square,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,52635.08823919062
0,49.15694,-122.78068,post_office,Fleetwood,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,41161.90379296991
0,49.199734,-122.777336,post_office,Fraser Heights,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,39700.06019370832
0,49.165367,-122.66547,post_office,Thunderbird,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,56734.426563979934
0,49.1182,-122.67154,post_office,Langley Crossing,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,58789.588525129184
0,49.145275,-122.64832,post_office,Willoughby,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,60121.81596926003
0,49.09278,-122.607765,post_office,Murrayville,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,69417.64375236165
0,49.058586,-122.49321,post_office,Village Mall,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,87621.47154514544
0,49.1203,-122.66117,post_office,Logan Creek,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,60015.9068213843
0,49.16321,-122.63977,post_office,Walnut Grove,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,60481.16590327542
0,49.114994,-122.67658,post_office,Willowbrook,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,58383.934788681116
0,49.132206,-122.32108,post_office,Mission Hills,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,107246.60820139533
0,49.145626,-122.29203,post_office,Stave Lake,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,110998.23993925378
0,49.22984,-122.691216,post_office,Meadowvale,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,52427.378398003646
0,49.220222,-122.65512,post_office,Westgate,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,57472.295465294534
0,49.22099,-122.60047,post_office,Maple Ridge Square,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,65406.74053257929
0,49.217266,-122.59079,post_office,Valley Fair,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,66773.43999681425
0,49.272156,-122.757164,post_office,Northside,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,45439.129959397935
0,49.049744,-122.33999,post_office,Clearbrook Plaza,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,109087.25750235647
0,49.100784,-122.42622,post_office,Bradner,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,93764.64239633549
0,49.040104,-122.269104,post_office,Sumas Way,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,119532.50336437699
0,49.081913,-122.05539,post_office,Yarrow Main,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,147267.90096056764
0,49.163998,-122.19618,post_office,Dewdney,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,124438.54019312613
0,49.263947,-123.20385,post_office,Sasamat,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29425.375658718574
0,49.259037,-122.95522,post_office,Bainbridge,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23660.466391933922
0,49.230453,-123.09086,post_office,Fraser Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20284.100277242753
0,49.262257,-123.09834,post_office,Kingsgate,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23786.01675524155
0,49.28014,-123.12726,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27207.721139933725
0,49.2272,-122.99921,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19689.120003678523
0,49.10636,-122.66263,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,60973.392846401155
0,49.287216,-123.128555,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,28355.921779190863
0,49.284668,-123.1152,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27479.318591475567
0,49.225372,-123.06603,post_office,Gordon Park,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19759.937744841405
0,49.206352,-123.030685,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19075.040148714015
0,49.26099,-123.11558,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24060.85064632893
0,49.296043,-122.80363,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,42122.94365549715
0,49.261272,-123.24656,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33288.63185328897
0,49.196793,-122.84492,post_office,Surrey Station Main,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,30055.95846174267
0,49.125656,-123.18151,post_office,Moncton,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,28940.423040168396
0,49.15521,-123.13616,post_office,Central Richmond,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22349.523738453754
0,49.170837,-123.13724,post_office,Brighouse,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20531.052707340754
0,49.13204,-123.09766,post_office,Ironwood,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24873.8835143748
0,49.149155,-123.18264,post_office,Seafair,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25354.09868137611
0,49.1538,-123.15669,post_office,Blundell Centre,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23205.064860143244
0,49.168133,-123.13721,post_office,Richmond Centre,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20814.446826308467
0,49.170586,-123.138214,post_office,Richmond Main,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20570.111706424497
0,49.24758,-123.18495,post_office,Dunbar,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25674.48753786798
0,49.263718,-123.156334,post_office,Connaught,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26095.202961557057
0,49.248497,-123.12576,post_office,King Edward,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22774.18164551667
0,49.26383,-123.18567,post_office,Point Grey,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27963.539712063735
0,49.261017,-123.115746,post_office,City Square,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24069.326354124176
0,49.211918,-123.10255,post_office,Main Express,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19304.818239699587
0,49.233166,-123.12845,post_office,Oak Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,21136.373226372594
0,49.21902,-123.04007,post_office,Champlain Mall,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19362.06571792681
0,49.28094,-123.048386,post_office,East Hastings,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25686.46304852779
0,49.262592,-123.06881,post_office,Grandview,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23332.023237510337
0,49.26988,-123.05617,post_office,First Avenue,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24162.035627524652
0,49.23481,-123.15985,post_office,Kerrisdale,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22444.15652601022
0,49.271164,-123.1059,post_office,Olympic,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25189.816938197604
0,49.288307,-123.12398,post_office,The Ritz,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,28354.603284345278
0,49.2855,-123.13946,post_office,Davie Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,28541.406784280858
0,49.289158,-123.13862,post_office,Denman Place,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29082.396015558385
0,49.282085,-123.11817,post_office,West Georgia,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27179.244370277833
0,49.25445,-123.02004,post_office,Cascade,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22115.990545590637
0,49.227,-123.00449,post_office,Metrotown,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19678.958577093035
0,49.24116,-123.05717,post_office,El Dorado,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20878.578636877253
0,49.229828,-122.998405,post_office,Burnaby South,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19856.562641493812
0,49.213066,-122.93702,post_office,London Place,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19085.54642311984
0,49.200848,-122.912605,post_office,New Westminster Station,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20864.54556363897
0,49.218838,-122.95564,post_office,Highgate,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19278.47588269043
0,49.22478,-122.8926,post_office,Royal City,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23543.746926993277
0,49.280834,-123.099434,post_office,Chinatown,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26438.207403081513
0,49.27825,-123.11544,post_office,Stadium,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26507.509509050957
0,49.27409,-123.12028,post_office,Yaletown,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26049.699850377656
0,49.28488,-123.114876,post_office,West Pender Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27501.713094959934
0,49.277435,-123.12699,post_office,Howe Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26787.575540440994
0,49.262566,-122.83964,post_office,Como Lake,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33909.30358716001
0,49.238544,-122.86484,post_office,Maillardville,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,28339.43182840605
0,49.327705,-123.07122,post_office,Lonsdale North,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33755.012031097576
0,49.322445,-123.07204,post_office,Lonsdale East,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,32813.813981103354
0,49.260635,-122.890015,post_office,Clarke Road,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,28095.33607197405
0,49.27172,-123.06942,post_office,Little Italy,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24553.71355212128
0,49.16545,-122.80088,post_office,Evergreen,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,37836.46742210105
0,49.281246,-123.006134,post_office,Willingdon Heights,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25846.653719633752
0,49.134556,-122.30506,post_office,Mission Main,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,109465.43364840435
0,49.18607,-122.84969,post_office,Central City,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29898.204534326123
0,49.324295,-123.072586,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33154.76624902281
0,49.323063,-123.072044,post_office,Central Lonsdale,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,32925.03502306645
0,49.28126,-123.05367,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25767.82067280152
0,49.07575,-122.66876,post_office,Brookswood,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,63203.73945742397
0,49.262188,-123.25014,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33791.96069440766
0,49.164497,-122.6648,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,56865.17460101906
0,49.12659,-122.62369,post_office,Milner,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,64681.12023566067
0,49.049854,-122.31114,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,113048.3697435584
0,49.036972,-122.311424,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,113949.10849392234
0,49.198997,-122.980934,post_office,Market Crossing,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19218.876517508204
0,49.281353,-123.115654,post_office,Vancouver Main,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26983.9204697701
0,49.219524,-123.0411,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19384.26574100217
0,49.316517,-122.97114,post_office,Parkgate,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,32560.78456578338
0,49.25782,-123.16828,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25941.38245269785
0,49.264164,-123.1663,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26722.15860263001
0,49.279922,-123.1179,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26840.30424609727
0,49.26322,-123.13892,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25196.134575950153
0,49.26548,-123.138275,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25488.425488763183
0,49.263973,-123.17027,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26937.70445973835
0,49.263546,-123.144394,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25482.169226560647
0,49.336063,-123.03762,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,35096.81416944452
0,49.258522,-123.10088,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23361.171995060322
0,49.350586,-123.254654,post_office,Caulfeild Village,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,47015.476955821905
0,49.328693,-123.15851,post_office,Ambleside,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,36716.81010516614
0,49.31213,-123.08158,post_office,The Quay,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,31143.48583058818
0,49.321,-123.09721,post_office,Capilano,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33039.234615037814
0,49.18986,-122.07171,post_office,Deroche,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,142193.61287935104
0,49.191,-122.84463,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,30328.956727760502
0,49.124752,-122.7029,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,54072.34385695933
0,49.090687,-123.08365,post_office,Ladner,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,31512.83482805063
0,49.220066,-122.65697,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,57202.05497508829
0,49.28576,-123.11167,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27537.024992033403
0,49.268787,-123.00059,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24075.142211854738
0,49.19857,-122.779564,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,39394.62363306004
0,49.280384,-123.130936,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27388.225460544083
0,49.041477,-123.086876,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,40842.000221798575
0,49.229527,-122.96447,post_office,Deer Lake,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19947.791099529735
0,49.268066,-123.15769,post_office,Fourth Avenue,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26797.32696103483
0,49.154743,-123.12582,post_office,Garden City,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22195.902174591625
0,49.32508,-123.110115,post_office,Pemberton Plaza,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,34120.906421708845
0,49.184444,-123.13286,post_office,Aberdeen Centre,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19421.122291887135
0,49.175198,-123.13189,post_office,Lansdowne Express Lane,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20067.995329130536
0,49.264233,-123.11449,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24466.30182984915
0,49.27928,-123.116936,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26711.174802950372
0,49.277256,-123.11874,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26467.038619746774
0,49.27681,-123.11484,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26273.30945627932
0,49.28121,-123.01216,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25780.981040775565
0,49.02864,-122.80154,post_office,Hillcrest,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,55301.052829446846
0,49.031387,-122.80373,post_office,White Rock,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,54655.487376916615
0,49.045193,-122.79477,post_office,Sunnyside Village Mall,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,53262.12595205208
0,49.032017,-122.865395,post_office,Ocean Park,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,49592.801007681075
0,49.06016,-122.49444,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,87321.59052075689
0,49.192352,-123.180145,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19231.181874654932
0,49.25969,-123.0439,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22769.92081936716
0,49.258602,-123.03071,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22602.444067488374
0,49.37404,-123.27483,post_office,Horseshoe Bay,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,52604.67504849721
0,49.328484,-123.160866,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,36800.43609467875
0,49.280952,-123.13134,post_office,Nelson Park,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27491.4470915276
0,49.306057,-123.03251,post_office,Lynnmour,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29704.4326167793
0,49.26373,-123.211525,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,30071.319730096508
0,49.264317,-123.17378,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27211.080696053396
0,49.33512,-123.04012,post_office,Lynn Valley,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,34918.72820619692
0,49.025288,-123.06966,post_office,Tsawwassen,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,43914.31352406276
0,49.23151,-122.906136,post_office,Crest Centre,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,22655.13338491566
0,49.45985,-123.23622,post_office,Lions Bay,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,65685.73310863138
0,49.139183,-123.138405,post_office,Broadmoor,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24679.067073029357
0,49.27625,-122.84599,post_office,Saint Johns Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,34798.63567669755
0,49.219643,-123.1409,post_office,Marpole,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20171.763023835603
0,49.282276,-123.10798,post_office,The W,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26888.708047843305
0,49.219437,-123.11803,post_office,Langara,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19800.08218047835
0,49.12532,-123.18287,post_office,Steveston Village,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29084.76468132071
0,49.16461,-122.80096,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,37885.70959791741
0,49.136955,-122.844345,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,35253.37421407993
0,49.184303,-123.09233,post_office,Cambie,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19431.53313144396
0,49.096485,-122.6242,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,66916.23632616346
0,49.259953,-123.138306,post_office,Granville Park,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,24716.36196606667
0,49.200497,-122.91691,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20512.64951667491
0,49.200794,-122.91709,post_office,Columbia Square,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20466.4409881534
0,49.287704,-123.113335,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27893.77067182641
0,49.254078,-123.115005,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23151.446985589406
